"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-25T00:00:00.0000000,2019-04-25T20:44:43.5171602Z,1,2019-04-25T20:44:43.4730000Z,"WeatherStation","27D68608","D589A2430F9064A3",27.299999237060547,972.843505859375,39,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8464996Z,1,2019-04-25T15:33:36.6330000Z,"WeatherStation","27D68608","3F2E02BE52BB5A31",25.5,975.441162109375,41.299999237060547,5.1999998092651367,293,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:45:13.8742595Z,1,2019-04-25T20:45:13.8130000Z,"WeatherStation","27D68608","339F06C2E9CD7DF5",27.299999237060547,972.8935546875,38.799999237060547,5.1999998092651367,295,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8464996Z,1,2019-04-25T15:33:41.9600000Z,"WeatherStation","27D68608","1853A9E25D5FEBE3",25.5,975.457763671875,41.299999237060547,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:45:44.2370713Z,1,2019-04-25T20:45:44.1630000Z,"WeatherStation","27D68608","D589A2430F9064A3",27.299999237060547,972.84375,38.799999237060547,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8464996Z,1,2019-04-25T15:33:47.3040000Z,"WeatherStation","27D68608","1853A9E25D5FEBE3",25.5,975.4501953125,41.200000762939453,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:46:14.6006475Z,1,2019-04-25T20:46:14.5130000Z,"WeatherStation","27D68608","D589A2430F9064A3",27.299999237060547,972.8388671875,38.900001525878906,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8464996Z,1,2019-04-25T15:33:52.5490000Z,"WeatherStation","27D68608","AA66AA02874BC899",25.399999618530273,975.470703125,41.099998474121094,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:46:44.9757457Z,1,2019-04-25T20:46:44.8680000Z,"WeatherStation","27D68608","D589A2430F9064A3",27.299999237060547,972.83935546875,38.799999237060547,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8464996Z,1,2019-04-25T15:33:57.9000000Z,"WeatherStation","27D68608","1853A9E25D5FEBE3",25.5,975.4736328125,41.200000762939453,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:47:15.3858531Z,1,2019-04-25T20:47:15.2330000Z,"WeatherStation","27D68608","9D9190EB609B95EA",27.399999618530273,972.837158203125,38.700000762939453,5.1999998092651367,295,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8464996Z,1,2019-04-25T15:34:03.2340000Z,"WeatherStation","27D68608","E5B740866E4C982E",25.5,975.44287109375,41.299999237060547,5.1999998092651367,295,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:47:45.6719809Z,1,2019-04-25T20:47:45.5500000Z,"WeatherStation","27D68608","D589A2430F9064A3",27.299999237060547,972.9228515625,38.799999237060547,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8464996Z,1,2019-04-25T15:34:08.4790000Z,"WeatherStation","27D68608","1853A9E25D5FEBE3",25.5,975.423583984375,41.200000762939453,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:48:16.0260677Z,1,2019-04-25T20:48:15.8940000Z,"WeatherStation","27D68608","69395DDD27634051",27.200000762939453,972.908203125,38.799999237060547,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8464996Z,1,2019-04-25T15:34:13.8130000Z,"WeatherStation","27D68608","1853A9E25D5FEBE3",25.5,975.484619140625,41,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:48:46.3061832Z,1,2019-04-25T20:48:46.2540000Z,"WeatherStation","27D68608","D589A2430F9064A3",27.299999237060547,972.954833984375,38.900001525878906,5.1999998092651367,294,"CWF-MX-001"
